Car,Class,Driver,Lap,Lap Time,Session Time,Flag,Location,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12,SP1,SP4
6,DPi,Juan Pablo Montoya,1,1:53.802,1900-01-01 00:01:53.802000,Yellow,Track,3.4130000000000003,11.700999999999999,0.507,13.689,10.068,11.373,1.028,19.587,14.607000000000001,15.251,4.026,8.551,155.998,78.926
55,DPi,Jonathan Bomarito,1,1:55.027,1900-01-01 00:01:55.027000,Yellow,Track,3.405,11.857999999999999,0.515,13.618,10.16,11.311,1.0590000000000002,20.191,14.472000000000001,14.997,4.133,8.977,153.575,76.616
31,DPi,Pipo Derani,1,1:55.676,1900-01-01 00:01:55.676000,Yellow,Track,3.4,11.922,0.516,13.897,10.099,11.2,1.034,20.297,15.067,14.607000000000001,3.988,9.09,153.27700000000002,78.468
7,DPi,Helio Castroneves,1,1:56.228,1900-01-01 00:01:56.228000,Yellow,Track,3.596,12.283,0.514,13.886,10.790999999999999,11.345,0.9690000000000001,20.191,15.284,14.032,3.801,9.14,153.873,83.73200000000001
5,DPi,Joao Barbosa,1,1:58.154,1900-01-01 00:01:58.154000,Yellow,Track,3.623,12.15,0.518,14.231,10.767999999999999,13.173,1.032,18.635,16.133,14.499,3.6710000000000003,8.999,152.685,78.62100000000001
10,DPi,Renger Van Der Zande,1,1:59.603,1900-01-01 00:01:59.603000,Yellow,Track,3.5989999999999998,12.302999999999999,0.513,14.435,10.732000000000001,14.002,1.2409999999999999,20.335,14.157,14.165999999999999,3.826,9.482999999999999,154.173,65.38
84,DPi,Simon Trummer,1,2:00.422,1900-01-01 00:02:00.422000,Yellow,Track,3.759,12.285,0.517,14.395999999999999,10.696,14.052999999999999,1.2670000000000001,20.475,14.187000000000001,14.247,3.7880000000000003,9.588,152.98,64.038
77,DPi,Tristan Nunez,1,2:00.996,1900-01-01 00:02:00.996000,Yellow,Track,3.66,12.33,0.516,14.868,10.753,14.305,1.308,20.493000000000002,14.273,14.302999999999999,3.7769999999999997,9.516,153.27700000000002,62.031000000000006
50,DPi,Victor Franzoni,1,2:02.005,1900-01-01 00:02:02.005000,Yellow,Track,3.583,12.489,0.523,14.412,10.82,14.538,1.3,20.836,14.168,14.529000000000002,3.783,9.447000000000001,151.225,62.413000000000004
85,DPi,Misha Goikhberg,1,2:03.048,1900-01-01 00:02:03.048000,Yellow,Track,3.8989999999999996,12.571,0.527,14.644,10.789000000000001,14.709000000000001,1.328,20.877,14.324000000000002,14.234000000000002,3.875,9.824,150.078,61.097
54,DPi,Jonathan Bennett,1,2:04.900,1900-01-01 00:02:04.900000,Yellow,Track,3.839,12.373,0.509,14.817,10.822000000000001,15.091,1.244,21.221999999999998,14.186,14.915,3.79,10.092,155.385,65.222
73,GTD,Zacharie Robichon,1,2:05.873,1900-01-01 00:02:05.873000,Yellow,Track,3.858,13.081,0.573,14.217,11.172,15.504000000000001,1.254,21.361,14.645,14.276,3.8310000000000004,9.714,138.03,64.702
57,GTD,Christina Nielsen,1,2:06.546,1900-01-01 00:02:06.546000,Yellow,Track,3.9330000000000003,13.210999999999999,0.5670000000000001,14.162,11.128,15.818,1.242,21.551,14.44,14.102,4.14,9.62,139.49,65.327
86,GTD,Trent Hindman,1,2:07.365,1900-01-01 00:02:07.365000,Yellow,Track,3.923,13.265,0.5720000000000001,14.469000000000001,11.069,15.889000000000001,1.288,21.701999999999998,14.585,14.04,4.17,9.472999999999999,138.27100000000002,62.994
14,GTD,Richard Heistand,1,2:08.552,1900-01-01 00:02:08.552000,Yellow,Track,3.766,13.380999999999998,0.575,14.969000000000001,11.173,15.898,1.304,21.737,14.692,14.562999999999999,3.86,9.29,137.549,62.221000000000004
12,GTD,Frank Montecalvo,1,2:09.462,1900-01-01 00:02:09.462000,Yellow,Track,3.8960000000000004,13.540999999999999,0.578,15.004000000000001,11.699000000000002,16.899,1.3719999999999999,20.926,14.537,14.729000000000001,3.989,8.979,136.835,59.137
76,GTD,Matt Plumb,1,2:10.904,1900-01-01 00:02:10.904000,Yellow,Track,4.31,13.49,0.58,14.777000000000001,11.524000000000001,17.276,1.426,21.364,14.439,14.337,4.187,8.869,136.364,56.898
44,GTD,John Potter,1,2:11.593,1900-01-01 00:02:11.593000,Yellow,Track,4.348,14.587,0.586,14.668,11.408,17.232,1.48,21.319000000000003,15.027000000000001,14.109000000000002,4.486000000000001,8.324,134.967,54.821999999999996
8,GTD,Parker Chase,1,2:13.276,1900-01-01 00:02:13.276000,Yellow,Track,4.465,14.215,0.603,15.094000000000001,11.47,17.543,1.64,20.983,14.857000000000001,14.206,4.697,8.895,131.162,49.473
74,GTD,Gar Robinson V,1,2:14.169,1900-01-01 00:02:14.169000,Yellow,Track,4.462,14.065,0.5760000000000001,15.287,11.658,17.847,1.597,21.065,14.623,14.491,4.944,8.725,137.311,50.805
96,GTD,Robby Foley,1,2:15.122,1900-01-01 00:02:15.122000,Yellow,Track,4.855,13.864,0.5710000000000001,15.243,12.241,17.762999999999998,1.705,21.208000000000002,14.800999999999998,14.229000000000001,4.966,8.824,138.513,47.586999999999996
48,GTD,Ryan Hardwick,1,3:29.623,1900-01-01 00:03:29.623000,Yellow,Pit,4.265,26.026,0.735,17.62,13.106,12.421,0.846,18.798,14.372,14.36,7.403,76.061,107.60700000000001,95.906
6,DPi,Juan Pablo Montoya,2,2:29.328,1900-01-01 00:04:23.130000,Yellow,Track,6.86,23.430999999999997,1.0959999999999999,20.491,14.206,18.349,1.272,20.404,14.373,14.843,4.092,9.911,72.163,63.786
55,DPi,Jonathan Bomarito,2,2:30.014,1900-01-01 00:04:25.041000,Yellow,Track,7.1770000000000005,23.932,1.122,19.928,13.658,18.736,1.315,20.269000000000002,14.876,14.597000000000001,4.502,9.902000000000001,70.491,61.701
31,DPi,Pipo Derani,2,2:30.531,1900-01-01 00:04:26.207000,Yellow,Track,7.652,23.689,1.208,20.074,13.458,18.621,1.375,20.436,15.1,14.366,4.3839999999999995,10.168,65.473,59.008
7,DPi,Helio Castroneves,2,2:31.848,1900-01-01 00:04:28.076000,Yellow,Track,8.171,23.443,1.3090000000000002,20.697,13.261,18.029,1.365,20.793000000000003,14.933,15.304,4.361000000000001,10.182,60.42100000000001,59.441
5,DPi,Joao Barbosa,2,2:31.154,1900-01-01 00:04:29.308000,Yellow,Track,7.6339999999999995,24.236,1.466,19.695,13.119000000000002,18.825,1.3,19.843,15.259,15.235999999999999,4.261,10.28,53.95,62.413000000000004
10,DPi,Renger Van Der Zande,2,2:30.738,1900-01-01 00:04:30.341000,Yellow,Track,8.079,24.266,1.301,19.65,12.465,18.750999999999998,1.364,19.91,15.606,14.637,4.274,10.435,60.792,59.483999999999995
84,DPi,Simon Trummer,2,2:30.716,1900-01-01 00:04:31.138000,Yellow,Track,8.341000000000001,23.921999999999997,1.236,20.035,12.185,18.692999999999998,1.2990000000000002,19.947,15.659,14.875,4.1739999999999995,10.35,63.989,62.461000000000006
77,DPi,Tristan Nunez,2,2:30.730,1900-01-01 00:04:31.726000,Yellow,Track,8.717,23.309,1.3630000000000002,20.374000000000002,12.573,18.407,1.423,19.500999999999998,15.652999999999999,14.831,4.383,10.196,58.027,57.018
50,DPi,Victor Franzoni,2,2:30.664,1900-01-01 00:04:32.669000,Yellow,Track,8.855,23.799,1.262,20.476,13.052999999999999,17.899,1.281,19.704,15.25,14.762,4.276,10.047,62.67100000000001,63.338
85,DPi,Misha Goikhberg,2,2:30.690,1900-01-01 00:04:33.738000,Yellow,Track,8.806000000000001,23.511999999999997,1.216,20.464000000000002,13.026,18.532,1.229,19.142,15.300999999999998,14.535,4.475,10.452,65.042,66.018
54,DPi,Jonathan Bennett,2,2:30.383,1900-01-01 00:04:35.283000,Yellow,Track,9.083,23.820999999999998,1.203,20.09,13.556,17.715999999999998,1.359,18.868,15.511,15.244000000000002,4.319,9.613,65.745,59.703
73,GTD,Zacharie Robichon,2,2:30.994,1900-01-01 00:04:36.867000,Yellow,Track,9.08,25.147,1.499,19.783,13.222999999999999,16.954,1.459,19.941,14.081,15.508,4.777,9.542,52.762,55.611000000000004
57,GTD,Christina Nielsen,2,2:31.020,1900-01-01 00:04:37.566000,Yellow,Track,9.164,25.156,1.511,19.476,13.299000000000001,17.087,1.531,19.691,14.683,15.152999999999999,4.736000000000001,9.533,52.343,52.996
86,GTD,Trent Hindman,2,2:31.276,1900-01-01 00:04:38.641000,Yellow,Track,9.496,24.895,1.436,19.614,13.58,16.308,1.642,19.96,15.13,14.642000000000001,4.709,9.863999999999999,55.077,49.413000000000004
14,GTD,Richard Heistand,2,2:31.621,1900-01-01 00:04:40.173000,Yellow,Track,9.318999999999999,25.281999999999996,1.4969999999999999,19.975,13.1,15.947000000000001,1.446,20.352999999999998,15.28,14.335,4.711,10.376,52.833,56.111000000000004
12,GTD,Frank Montecalvo,2,2:32.131,1900-01-01 00:04:41.593000,Yellow,Track,9.581,25.052,1.6119999999999999,20.157,12.913,15.912,1.28,20.474,15.52,14.822000000000001,4.524,10.284,49.06399999999999,63.388000000000005
76,GTD,Matt Plumb,2,2:32.399,1900-01-01 00:04:43.303000,Yellow,Track,9.677,24.89,1.655,21.391,12.324000000000002,15.265999999999998,1.138,20.638,16.208,15.835,3.6310000000000002,9.746,47.788999999999994,71.297
44,GTD,John Potter,2,2:32.555,1900-01-01 00:04:44.148000,Yellow,Track,9.551,25.14,1.589,21.441999999999997,12.76,15.465,1.207,19.918,16.003,16.0,3.512,9.968,49.773999999999994,67.222
8,GTD,Parker Chase,2,2:31.790,1900-01-01 00:04:45.066000,Yellow,Track,9.572000000000001,24.514,1.54,21.320999999999998,13.074000000000002,15.622,1.242,19.832,15.595999999999998,15.84,3.51,10.127,51.358000000000004,65.327
74,GTD,Gar Robinson V,2,2:31.507,1900-01-01 00:04:45.676000,Yellow,Track,9.636000000000001,24.203000000000003,1.5419999999999998,21.598000000000003,13.107000000000001,15.456,1.271,19.677,15.464,16.371,3.307,9.875,51.291000000000004,63.836999999999996
96,GTD,Robby Foley,2,2:31.702,1900-01-01 00:04:46.824000,Yellow,Track,9.644,24.285999999999998,1.5219999999999998,21.358,13.06,15.204,1.391,19.815,15.935,15.600999999999999,3.705,10.181000000000001,51.965,58.33
48,GTD,Ryan Hardwick,2,1:47.787,1900-01-01 00:05:17.410000,Yellow,Track,9.605,15.55,0.598,15.776,11.620999999999999,10.078,0.586,14.423,10.857000000000001,10.94,2.4930000000000003,5.26,132.259,138.458
6,DPi,Juan Pablo Montoya,3,2:27.967,1900-01-01 00:06:51.097000,Yellow,Track,7.077000000000001,22.122,1.247,20.521,14.159,18.305999999999997,1.482,20.47,14.642999999999999,14.203,4.138999999999999,9.597999999999999,63.425,54.748000000000005
55,DPi,Jonathan Bomarito,3,2:28.661,1900-01-01 00:06:53.702000,Yellow,Track,6.816,22.08,1.24,20.857,14.228,18.099,1.62,21.136999999999997,13.934000000000001,14.137,4.239,10.274000000000001,63.783,50.083999999999996
31,DPi,Pipo Derani,3,2:27.946,1900-01-01 00:06:54.153000,Yellow,Track,6.535,23.289,1.357,20.649,13.445,17.625999999999998,1.514,21.745,14.47,13.913,3.927,9.476,58.284,53.591
7,DPi,Helio Castroneves,3,2:27.117,1900-01-01 00:06:55.193000,Yellow,Track,7.145,23.924,1.13,18.421,13.640999999999998,17.635,1.406,22.301,14.145,13.31,4.1930000000000005,9.866,69.992,57.707
5,DPi,Joao Barbosa,3,2:27.551,1900-01-01 00:06:56.859000,Yellow,Track,6.856,25.183000000000003,1.588,18.852999999999998,13.254000000000001,16.922,1.157,21.840999999999998,14.62,13.409,4.49,9.378,49.805,70.127
10,DPi,Renger Van Der Zande,3,2:27.479,1900-01-01 00:06:57.820000,Yellow,Track,7.693,25.259,1.4469999999999998,18.887,12.527999999999999,17.173,1.1440000000000001,21.46,14.864,13.142999999999999,4.087,9.794,54.659,70.923
84,DPi,Simon Trummer,3,2:27.346,1900-01-01 00:06:58.484000,Yellow,Track,8.033999999999999,24.74,1.574,18.924,12.556,17.188,1.196,21.261999999999997,14.998,13.027000000000001,4.305,9.542,50.248000000000005,67.84
77,DPi,Tristan Nunez,3,2:28.223,1900-01-01 00:06:59.949000,Yellow,Track,8.31,24.721,1.607,19.387,12.600999999999999,17.784000000000002,1.158,20.025,15.052999999999999,13.866,4.575,9.136000000000001,49.216,70.066
50,DPi,Victor Franzoni,3,2:28.863,1900-01-01 00:07:01.532000,Yellow,Track,8.642999999999999,25.419,1.464,20.307000000000002,12.642000000000001,15.925,1.2590000000000001,20.264,15.249,13.994000000000002,4.098,9.599,54.023999999999994,64.445
85,DPi,Misha Goikhberg,3,2:28.961,1900-01-01 00:07:02.699000,Yellow,Track,8.162,25.744,1.5,19.861,12.69,16.811,1.3430000000000002,19.333,15.283,13.935,4.204,10.095,52.727,60.413999999999994
54,DPi,Jonathan Bennett,3,2:28.551,1900-01-01 00:07:03.834000,Yellow,Track,8.728,25.574,1.516,20.053,13.026,15.517999999999999,1.367,19.79,14.884,14.960999999999999,3.593,9.541,52.17100000000001,59.354
73,GTD,Zacharie Robichon,3,2:28.048,1900-01-01 00:07:04.915000,Yellow,Track,8.042,25.985,1.5919999999999999,19.994,13.327,15.87,1.226,18.808,15.035,14.991,4.002,9.176,49.68,66.18
57,GTD,Christina Nielsen,3,2:27.805,1900-01-01 00:07:05.371000,Yellow,Track,8.02,25.956,1.504,19.961,13.222999999999999,16.635,1.14,18.989,14.411,14.839,4.022,9.105,52.586999999999996,71.172
86,GTD,Trent Hindman,3,2:27.469,1900-01-01 00:07:06.110000,Yellow,Track,7.96,25.698,1.516,20.035999999999998,13.339,16.271,1.274,19.035,14.584000000000001,14.948,4.1419999999999995,8.666,52.17100000000001,63.68600000000001
14,GTD,Richard Heistand,3,2:27.699,1900-01-01 00:07:07.872000,Yellow,Track,7.537000000000001,25.724,1.74,20.093,13.064,16.59,1.226,18.264,15.215,14.389000000000001,4.474,9.383,45.455,66.18
12,GTD,Frank Montecalvo,3,2:28.070,1900-01-01 00:07:09.663000,Yellow,Track,7.984,24.963,1.724,20.131,13.088,16.567,1.31,18.167,15.633,14.682,3.6210000000000004,10.2,45.876000000000005,61.93600000000001
76,GTD,Matt Plumb,3,2:28.043,1900-01-01 00:07:11.346000,Yellow,Track,8.043,24.455,1.6280000000000001,20.29,12.552,16.941,1.514,18.706,15.559000000000001,14.605,3.8939999999999997,9.856,48.582,53.591
44,GTD,John Potter,3,2:28.103,1900-01-01 00:07:12.251000,Yellow,Track,8.181000000000001,24.264,1.595,20.709,12.873,17.043,1.3459999999999999,18.29,15.309000000000001,14.797,4.4430000000000005,9.253,49.586999999999996,60.28
8,GTD,Parker Chase,3,2:28.860,1900-01-01 00:07:13.926000,Yellow,Track,8.789,23.7,1.569,20.926,12.525,17.208,1.443,18.807000000000002,14.519,15.033,4.5,9.841000000000001,50.408,56.228
74,GTD,Gar Robinson V,3,2:28.946,1900-01-01 00:07:14.622000,Yellow,Track,8.996,23.641,1.536,21.022,12.507,16.925,1.521,18.787,14.617,15.248,4.53,9.616,51.49100000000001,53.343999999999994
96,GTD,Robby Foley,3,2:28.664,1900-01-01 00:07:15.488000,Yellow,Track,8.888,23.636,1.679,20.408,12.817,16.97,1.4080000000000001,18.455,14.912,15.29,4.349,9.852,47.106,57.625
48,GTD,Ryan Hardwick,3,1:59.916,1900-01-01 00:07:17.326000,Yellow,Track,7.148,16.39,0.593,14.497,11.244000000000002,10.376,0.838,16.979,13.690999999999999,15.245,3.9,9.015,133.374,96.821
6,DPi,Juan Pablo Montoya,4,2:30.034,1900-01-01 00:09:21.131000,Yellow,Track,6.893,22.865,1.2329999999999999,21.035,14.129000000000001,18.448,1.5430000000000001,20.304000000000002,14.548,14.880999999999998,4.046,10.109,64.145,52.583999999999996
55,DPi,Jonathan Bomarito,4,2:28.657,1900-01-01 00:09:22.359000,Yellow,Track,7.571000000000001,23.253,1.306,19.561,13.347000000000001,19.169,1.609,19.823,13.913,14.537,4.319,10.249,60.56,50.427
31,DPi,Pipo Derani,4,2:28.988,1900-01-01 00:09:23.141000,Yellow,Track,7.853,23.061999999999998,1.39,20.473,13.138,18.898,1.5590000000000002,20.517,14.429,14.495,4.126,9.048,56.9,52.044
7,DPi,Helio Castroneves,4,2:29.426,1900-01-01 00:09:24.619000,Yellow,Track,8.079,23.753,1.3159999999999998,20.94,13.292,18.094,1.416,20.525,14.276,14.388,4.117,9.23,60.099,57.3
5,DPi,Joao Barbosa,4,2:29.465,1900-01-01 00:09:26.324000,Yellow,Track,7.597,24.212,1.26,20.605999999999998,13.190999999999999,18.46,1.5930000000000002,19.633,14.546,14.905,4.446000000000001,9.016,62.771,50.933
10,DPi,Renger Van Der Zande,4,2:29.981,1900-01-01 00:09:27.801000,Yellow,Track,8.132,24.805,1.214,19.684,12.927,19.782,1.361,19.825,14.537,13.835999999999999,4.843999999999999,9.033999999999999,65.149,59.615
84,DPi,Simon Trummer,4,2:30.262,1900-01-01 00:09:28.746000,Yellow,Track,8.581,24.316999999999997,1.273,19.912,12.796,20.099,1.349,20.018,14.856,14.273,3.844,8.943999999999999,62.13,60.146
77,DPi,Tristan Nunez,4,2:29.580,1900-01-01 00:09:29.529000,Yellow,Track,7.876,24.92,1.337,20.052,12.655999999999999,19.477,1.3459999999999999,19.78,15.022,14.144,4.018,8.952,59.156000000000006,60.28
50,DPi,Victor Franzoni,4,2:29.938,1900-01-01 00:09:31.470000,Yellow,Track,7.715,25.381999999999998,1.3869999999999998,20.399,13.050999999999998,17.879,1.419,20.491,15.312999999999999,14.417,3.94,8.545,57.023,57.178999999999995
85,DPi,Misha Goikhberg,4,2:29.697,1900-01-01 00:09:32.396000,Yellow,Track,7.361000000000001,25.258000000000003,1.389,20.506999999999998,12.967,18.342,1.5430000000000001,19.707,15.386,14.274000000000001,3.8710000000000004,9.092,56.941,52.583999999999996
54,DPi,Jonathan Bennett,4,2:30.113,1900-01-01 00:09:33.947000,Yellow,Track,8.634,24.840999999999998,1.328,20.808000000000003,14.356,15.877,1.345,20.336,15.297,14.86,3.4210000000000003,9.01,59.556000000000004,60.324
73,GTD,Zacharie Robichon,4,2:29.864,1900-01-01 00:09:34.779000,Yellow,Track,8.432,25.024,1.3719999999999999,20.526,14.05,16.028,1.395,20.647,14.88,14.677999999999999,3.6180000000000003,9.214,57.646,58.162
57,GTD,Christina Nielsen,4,2:30.227,1900-01-01 00:09:35.598000,Yellow,Track,8.555,25.024,1.4680000000000002,21.06,13.704,16.198,1.4969999999999999,20.157,15.264000000000001,14.762,3.3510000000000004,9.187000000000001,53.876999999999995,54.199
86,GTD,Trent Hindman,4,2:30.586,1900-01-01 00:09:36.696000,Yellow,Track,8.879,24.805,1.422,21.842,12.915999999999999,16.018,1.382,20.765,15.020999999999999,15.665999999999999,3.301,8.568999999999999,55.619,58.708999999999996
14,GTD,Richard Heistand,4,2:29.452,1900-01-01 00:09:37.324000,Yellow,Track,7.901,25.682,1.3780000000000001,21.443,13.169,16.21,1.1909999999999998,21.549,14.050999999999998,15.659,3.214,8.005,57.395,68.125
12,GTD,Frank Montecalvo,4,2:29.963,1900-01-01 00:09:39.626000,Yellow,Track,7.071000000000001,25.779,1.35,21.355999999999998,13.708,15.919,1.159,21.978,13.665,16.045,3.446,8.487,58.586000000000006,70.005
76,GTD,Matt Plumb,4,2:29.861,1900-01-01 00:09:41.207000,Yellow,Track,7.44,25.219,1.462,21.383000000000003,14.238,15.719000000000001,0.966,22.4,13.786,15.017999999999999,3.577,8.652999999999999,54.098,83.992
44,GTD,John Potter,4,2:29.845,1900-01-01 00:09:42.096000,Yellow,Track,7.622000000000001,25.124000000000002,1.393,21.491,14.085,16.500999999999998,1.093,21.421999999999997,13.597000000000001,15.09,3.802,8.625,56.777,74.233
8,GTD,Parker Chase,4,2:29.445,1900-01-01 00:09:43.371000,Yellow,Track,7.08,24.674,1.554,21.535999999999998,14.399000000000001,16.377,1.236,20.965999999999998,14.308,14.574000000000002,4.18,8.561,50.895,65.64399999999999
74,GTD,Gar Robinson V,4,2:29.479,1900-01-01 00:09:44.101000,Yellow,Track,7.44,24.938000000000002,1.3259999999999998,21.261,14.459000000000001,16.57,1.232,20.701,14.383,14.192,4.383,8.594,59.646,65.857
96,GTD,Robby Foley,4,2:29.342,1900-01-01 00:09:44.830000,Yellow,Track,7.465,24.982,1.393,20.995,14.241,16.82,1.306,20.586,14.395,13.977,4.64,8.542,56.777,62.126000000000005
48,GTD,Ryan Hardwick,4,2:29.459,1900-01-01 00:09:46.785000,Yellow,Track,7.474,25.513,1.1420000000000001,20.409000000000002,14.439,16.817,1.159,20.974,14.327,13.504000000000001,5.6129999999999995,8.088,69.256,70.005
6,DPi,Juan Pablo Montoya,5,2:44.508,1900-01-01 00:12:05.639000,Green,Track,8.301,27.427,1.6540000000000001,24.732,17.168,21.087,1.79,24.925,16.383,14.753,2.248,4.04,47.818000000000005,45.328
55,DPi,Jonathan Bomarito,5,2:43.738,1900-01-01 00:12:06.097000,Green,Track,8.439,27.584,1.755,24.415,17.788,20.357,1.6980000000000002,24.406,16.232,14.770999999999999,2.278,4.015,45.066,47.783
31,DPi,Pipo Derani,5,2:43.115,1900-01-01 00:12:06.256000,Green,Track,8.461,27.64,1.7890000000000001,25.451,16.48,20.566999999999997,1.436,24.439,15.953,14.636,2.231,4.032,44.21,56.501999999999995
7,DPi,Helio Castroneves,5,2:42.290,1900-01-01 00:12:06.909000,Green,Track,7.755,27.943,1.7080000000000002,25.719,16.034000000000002,21.095,1.632,23.73,15.61,14.664000000000001,2.329,4.071000000000001,46.306000000000004,49.716
5,DPi,Joao Barbosa,5,2:41.073,1900-01-01 00:12:07.397000,Green,Track,7.706,27.664,1.453,25.505,16.938,21.0,1.601,23.098000000000003,15.020999999999999,14.654000000000002,2.314,4.119,54.433,50.678999999999995
10,DPi,Renger Van Der Zande,5,2:39.613,1900-01-01 00:12:07.414000,Green,Track,8.042,27.23,1.5630000000000002,24.892,16.697,21.259,1.516,23.233,14.790999999999999,14.087,2.231,4.072,50.602,53.52
84,DPi,Simon Trummer,5,2:39.004,1900-01-01 00:12:07.750000,Green,Track,8.406,27.158,1.649,24.682,16.533,21.195,1.4980000000000002,23.24,14.386,13.994000000000002,2.233,4.03,47.963,54.163000000000004
77,DPi,Tristan Nunez,5,2:38.496,1900-01-01 00:12:08.025000,Green,Track,8.345,27.25,1.626,25.086,15.962,21.63,1.495,23.24,14.298,13.398,2.198,3.968,48.641000000000005,54.272
50,DPi,Victor Franzoni,5,2:37.075,1900-01-01 00:12:08.545000,Green,Track,7.382999999999999,27.274,1.681,24.901999999999997,16.04,21.85,1.56,22.671999999999997,14.087,13.317,2.262,4.047,47.05,52.01
85,DPi,Misha Goikhberg,5,2:36.574,1900-01-01 00:12:08.970000,Green,Track,7.507000000000001,27.391,1.646,24.643,15.75,22.066999999999997,1.483,22.55,13.997,13.167,2.272,4.101,48.05,54.711000000000006
54,DPi,Jonathan Bennett,5,2:35.613,1900-01-01 00:12:09.560000,Green,Track,8.008,27.065,1.5230000000000001,24.649,15.552,21.750999999999998,1.298,22.465,13.775,13.215,2.247,4.065,51.931000000000004,62.50899999999999
73,GTD,Zacharie Robichon,5,2:35.900,1900-01-01 00:12:10.679000,Green,Track,8.013,27.171999999999997,1.6230000000000002,24.304000000000002,15.533,21.809,1.479,22.203000000000003,13.751,13.091,2.435,4.487,48.731,54.858999999999995
57,GTD,Christina Nielsen,5,2:35.299,1900-01-01 00:12:10.897000,Green,Track,8.147,28.574,1.547,22.825,15.459000000000001,21.877,1.331,22.108,13.493,13.08,2.417,4.441,51.125,60.958999999999996
86,GTD,Trent Hindman,5,2:34.947,1900-01-01 00:12:11.643000,Green,Track,8.076,28.093000000000004,1.6119999999999999,23.43,15.013,21.89,1.464,21.943,13.097000000000001,13.293,2.512,4.524,49.06399999999999,55.42100000000001
14,GTD,Richard Heistand,5,2:34.671,1900-01-01 00:12:11.995000,Green,Track,8.167,28.544,1.724,23.076,15.218,23.726999999999997,1.551,20.209,12.482999999999999,12.927,2.498,4.547,45.876000000000005,52.312
12,GTD,Frank Montecalvo,5,2:33.045,1900-01-01 00:12:12.671000,Green,Track,7.277,28.116999999999997,1.774,22.994,16.11,23.041999999999998,1.204,20.822,12.112,12.502,2.523,4.5680000000000005,44.583,67.389
76,GTD,Matt Plumb,5,2:31.913,1900-01-01 00:12:13.120000,Green,Track,7.9479999999999995,26.989,1.791,22.524,16.767,23.024,1.161,20.785,11.446,12.434000000000001,2.489,4.555,44.16,69.885
44,GTD,John Potter,5,2:31.465,1900-01-01 00:12:13.561000,Green,Track,8.095,26.948,1.651,22.819000000000003,16.124000000000002,23.675,1.195,20.17,11.693,11.995999999999999,2.529,4.57,47.905,67.89699999999999
8,GTD,Parker Chase,5,2:30.599,1900-01-01 00:12:13.970000,Green,Track,8.071,26.877,1.5330000000000001,22.575,16.129,23.881999999999998,1.305,19.541,11.809000000000001,11.732999999999999,2.537,4.607,51.592,62.173
74,GTD,Gar Robinson V,5,2:30.379,1900-01-01 00:12:14.480000,Green,Track,8.132,27.058000000000003,1.466,22.671999999999997,15.84,23.858,1.355,19.358,12.081,11.54,2.494,4.525,53.95,59.879
96,GTD,Robby Foley,5,2:29.759,1900-01-01 00:12:14.589000,Green,Track,8.392999999999999,26.935,1.65,22.334,15.773,24.006,1.3259999999999998,19.346,11.632,11.468,2.38,4.516,47.934,61.18899999999999
48,GTD,Ryan Hardwick,5,2:28.562,1900-01-01 00:12:15.347000,Green,Track,7.556,27.866999999999997,1.44,23.02,14.56,23.430999999999997,1.2890000000000001,19.6,11.845,10.985,2.456,4.513,54.924,62.945
6,DPi,Juan Pablo Montoya,6,1:28.710,1900-01-01 00:13:34.349000,Green,Track,3.366,11.819,0.511,13.935,10.176,8.871,0.519,13.413,10.262,9.718,2.153,3.967,154.77700000000002,156.332
31,DPi,Pipo Derani,6,1:28.646,1900-01-01 00:13:34.902000,Green,Track,3.4739999999999998,11.904000000000002,0.513,13.825999999999999,10.409,8.789,0.515,13.386,10.043,9.701,2.129,3.957,154.173,157.546
55,DPi,Jonathan Bomarito,6,1:29.121,1900-01-01 00:13:35.218000,Green,Track,3.406,11.895999999999999,0.516,13.787,10.277999999999999,8.673,0.508,13.657,10.216000000000001,10.179,2.114,3.891,153.27700000000002,159.717
7,DPi,Helio Castroneves,6,1:29.526,1900-01-01 00:13:36.435000,Green,Track,3.3989999999999996,11.806,0.508,14.085999999999999,10.612,8.804,0.512,13.651,10.362,9.72,2.122,3.944,155.691,158.469
5,DPi,Joao Barbosa,6,1:29.498,1900-01-01 00:13:36.895000,Green,Track,3.324,11.787,0.52,14.442,10.515,8.906,0.519,13.539000000000001,10.17,9.648,2.156,3.972,152.09799999999998,156.332
84,DPi,Simon Trummer,6,1:29.559,1900-01-01 00:13:37.309000,Green,Track,3.552,11.745999999999999,0.514,14.292,10.444,8.829,0.515,13.69,10.117,9.727,2.153,3.98,153.873,157.546
10,DPi,Renger Van Der Zande,6,1:30.314,1900-01-01 00:13:37.728000,Green,Track,3.509,11.885,0.519,14.677999999999999,10.767000000000001,8.788,0.514,13.626,10.193,9.734,2.138,3.963,152.391,157.85299999999998
77,DPi,Tristan Nunez,6,1:29.919,1900-01-01 00:13:37.944000,Green,Track,3.54,11.713,0.519,14.418,10.877,8.757,0.514,13.654000000000002,10.172,9.75,2.105,3.9,152.391,157.85299999999998
50,DPi,Victor Franzoni,6,1:30.149,1900-01-01 00:13:38.694000,Green,Track,3.4389999999999996,12.024000000000001,0.528,14.254000000000001,10.727,8.964,0.517,13.440999999999999,10.15,9.874,2.214,4.0169999999999995,149.793,156.937
